Date,Volume
2004-08-20,1199900000
2004-08-23,1021900000
2004-08-24,1092500000
2004-08-25,1192200000
2004-08-26,1023600000
2004-08-27,845400000
2004-08-30,843100000
2004-08-31,1138200000
2004-09-01,1142100000
2004-09-02,1118400000
2004-09-03,924170000
2004-09-07,1214400000
2004-09-08,1246300000
2004-09-09,1371300000
2004-09-10,1261200000
2004-09-13,1299800000
2004-09-14,1204500000
2004-09-15,1256000000
2004-09-16,1113900000
2004-09-17,1422600000
2004-09-20,1197600000
2004-09-21,1325000000
2004-09-22,1379900000
2004-09-23,1286300000
2004-09-24,1255400000
2004-09-27,1263500000
2004-09-28,1396600000
2004-09-29,1402900000
2004-09-30,1748000000
2004-10-01,1582200000
2004-10-04,1534000000
2004-10-05,1418400000
2004-10-06,1416700000
2004-10-07,1447500000
2004-10-08,1291600000
2004-10-11,943800000
2004-10-12,1320100000
2004-10-13,1546200000
2004-10-14,1489500000
2004-10-15,1645100000
2004-10-18,1373300000
2004-10-19,1737500000
2004-10-20,1685700000
2004-10-21,1673000000
2004-10-22,1469600000
2004-10-25,1380500000
2004-10-26,1685400000
2004-10-27,1741900000
2004-10-28,1628200000
2004-10-29,1500800000
2004-11-01,1395900000
2004-11-02,1659000000
2004-11-03,1767500000
2004-11-04,1782700000
2004-11-05,1724400000
2004-11-08,1358700000
2004-11-09,1450800000
2004-11-10,1504300000
2004-11-11,1393000000
2004-11-12,1531600000
2004-11-15,1453300000
2004-11-16,1364400000
2004-11-17,1684200000
2004-11-18,1456700000
2004-11-19,1526600000
2004-11-22,1392700000
2004-11-23,1428300000
2004-11-24,1149600000
2004-11-26,504580000
2004-11-29,1378500000
2004-11-30,1553500000
2004-12-01,1772800000
2004-12-02,1774900000
2004-12-03,1566700000
2004-12-06,1354400000
2004-12-07,1533900000
2004-12-08,1525200000
2004-12-09,1624700000
2004-12-10,1443700000
2004-12-13,1436100000
2004-12-14,1544400000
2004-12-15,1695800000
2004-12-16,1793900000
2004-12-17,2335000000
2004-12-20,1422800000
2004-12-21,1483700000
2004-12-22,1390800000
2004-12-23,956100000
2004-12-27,922000000
2004-12-28,983000000
2004-12-29,925900000
2004-12-30,829800000
2004-12-31,786900000
2005-01-03,1510800000
2005-01-04,1721000000
2005-01-05,1738900000
2005-01-06,1569100000
2005-01-07,1477900000
2005-01-10,1490400000
2005-01-11,1488800000
2005-01-12,1562100000
2005-01-13,1510300000
2005-01-14,1335400000
2005-01-18,1596800000
2005-01-19,1498700000
2005-01-20,1692000000
2005-01-21,1643500000
2005-01-24,1494600000
2005-01-25,1610400000
2005-01-26,1635900000
2005-01-27,1600600000
2005-01-28,1641800000
2005-01-31,1679800000
2005-02-01,1681980000
2005-02-02,1561740000
2005-02-03,1554460000
2005-02-04,1648160000
2005-02-07,1347270000
2005-02-08,1416170000
2005-02-09,1511040000
2005-02-10,1491670000
2005-02-11,1562300000
2005-02-14,1290180000
2005-02-15,1527080000
2005-02-16,1490100000
2005-02-17,1580120000
2005-02-18,1551200000
2005-02-22,1744940000
2005-02-23,1501090000
2005-02-24,1518750000
2005-02-25,1523680000
2005-02-28,1795480000
2005-03-01,1708060000
2005-03-02,1568540000
2005-03-03,1616240000
2005-03-04,1636820000
2005-03-07,1488830000
2005-03-08,1523090000
2005-03-09,1704970000
2005-03-10,1604020000
2005-03-11,1449820000
2005-03-14,1437430000
2005-03-15,1513530000
2005-03-16,1653190000
2005-03-17,1581930000
2005-03-18,2344370000
2005-03-21,1819440000
2005-03-22,2114470000
2005-03-23,2246870000
2005-03-24,1721720000
2005-03-28,1746220000
2005-03-29,2223250000
2005-03-30,2097110000
2005-03-31,2214230000
2005-04-01,2168690000
2005-04-04,2079770000
2005-04-05,1870800000
2005-04-06,1797400000
2005-04-07,1900620000
2005-04-08,1661330000
2005-04-11,1525310000
2005-04-12,1979830000
2005-04-13,2049740000
2005-04-14,2355040000
2005-04-15,2689960000
2005-04-18,2180670000
2005-04-19,2142700000
2005-04-20,2217050000
2005-04-21,2308560000
2005-04-22,2045880000
2005-04-25,1795030000
2005-04-26,1959740000
2005-04-27,2151520000
2005-04-28,2182270000
2005-04-29,2362360000
2005-05-02,1980040000
2005-05-03,2167020000
2005-05-04,2306480000
2005-05-05,1997100000
2005-05-06,1707200000
2005-05-09,1857020000
2005-05-10,1889660000
2005-05-11,1834970000
2005-05-12,1995290000
2005-05-13,2188590000
2005-05-16,1856860000
2005-05-17,1887260000
2005-05-18,2266320000
2005-05-19,1775860000
2005-05-20,1631750000
2005-05-23,1681170000
2005-05-24,1681000000
2005-05-25,1742180000
2005-05-26,1654110000
2005-05-27,1381430000
2005-05-31,1840680000
2005-06-01,1810100000
2005-06-02,1813790000
2005-06-03,1627520000
2005-06-06,1547120000
2005-06-07,1851370000
2005-06-08,1715490000
2005-06-09,1824120000
2005-06-10,1664180000
2005-06-13,1661350000
2005-06-14,1698150000
2005-06-15,1840440000
2005-06-16,1776040000
2005-06-17,2407370000
2005-06-20,1714530000
2005-06-21,1720700000
2005-06-22,1823250000
2005-06-23,2029920000
2005-06-24,2418800000
2005-06-27,1738620000
2005-06-28,1772410000
2005-06-29,1769280000
2005-06-30,2109490000
2005-07-01,1593820000
2005-07-05,1805820000
2005-07-06,1883470000
2005-07-07,1952440000
2005-07-08,1900810000
2005-07-11,1846300000
2005-07-12,1932010000
2005-07-13,1812500000
2005-07-14,2048710000
2005-07-15,1716400000
2005-07-18,1582100000
2005-07-19,2041280000
2005-07-20,2063340000
2005-07-21,2129840000
2005-07-22,1766990000
2005-07-25,1717580000
2005-07-26,1934180000
2005-07-27,1945800000
2005-07-28,2001680000
2005-07-29,1789600000
2005-08-01,1716870000
2005-08-02,2043120000
2005-08-03,1999980000
2005-08-04,1981220000
2005-08-05,1930280000
2005-08-08,1804140000
2005-08-09,1897520000
2005-08-10,2172320000
2005-08-11,1941560000
2005-08-12,1709300000
2005-08-15,1562880000
2005-08-16,1820410000
2005-08-17,1859150000
2005-08-18,1808170000
2005-08-19,1558790000
2005-08-22,1621330000
2005-08-23,1678620000
2005-08-24,1930800000
2005-08-25,1571110000
2005-08-26,1541090000
2005-08-29,1599450000
2005-08-30,1916470000
2005-08-31,2365510000
2005-09-01,2229860000
2005-09-02,1640160000
2005-09-06,1932090000
2005-09-07,2067700000
2005-09-08,1955380000
2005-09-09,1992560000
2005-09-12,1938050000
2005-09-13,2082360000
2005-09-14,1986750000
2005-09-15,2079340000
2005-09-16,3152470000
2005-09-19,2076540000
2005-09-20,2319250000
2005-09-21,2548150000
2005-09-22,2424720000
2005-09-23,1973020000
2005-09-26,2022220000
2005-09-27,1976270000
2005-09-28,2106980000
2005-09-29,2176120000
2005-09-30,2097520000
2005-10-03,2097490000
2005-10-04,2341420000
2005-10-05,2546780000
2005-10-06,2792030000
2005-10-07,2126080000
2005-10-10,2195990000
2005-10-11,2299040000
2005-10-12,2491280000
2005-10-13,2351150000
2005-10-14,2188940000
2005-10-17,2054570000
2005-10-18,2197010000
2005-10-19,2703590000
2005-10-20,2617250000
2005-10-21,2470920000
2005-10-24,2197790000
2005-10-25,2312470000
2005-10-26,2467750000
2005-10-27,2395370000
2005-10-28,2379400000
2005-10-31,2567470000
2005-11-01,2457850000
2005-11-02,2648090000
2005-11-03,2716630000
2005-11-04,2050510000
2005-11-07,1987580000
2005-11-08,1965050000
2005-11-09,2214460000
2005-11-10,2378460000
2005-11-11,1773140000
2005-11-14,1899780000
2005-11-15,2359370000
2005-11-16,2121580000
2005-11-17,2298040000
2005-11-18,2453290000
2005-11-21,2117350000
2005-11-22,2291420000
2005-11-23,1985400000
2005-11-25,724940000
2005-11-28,2016900000
2005-11-29,2268340000
2005-11-30,2374690000
2005-12-01,2614830000
2005-12-02,2125580000
2005-12-05,2325840000
2005-12-06,2110740000
2005-12-07,2093830000
2005-12-08,2178300000
2005-12-09,1896290000
2005-12-12,1876550000
2005-12-13,2390020000
2005-12-14,2145520000
2005-12-15,2180590000
2005-12-16,2584190000
2005-12-19,2208810000
2005-12-20,1996690000
2005-12-21,2065170000
2005-12-22,1888500000
2005-12-23,1285810000
2005-12-27,1540470000
2005-12-28,1422360000
2005-12-29,1382540000
2005-12-30,1443500000
2006-01-03,2554570000
2006-01-04,2515330000
2006-01-05,2433340000
2006-01-06,2446560000
2006-01-09,2301490000
2006-01-10,2373080000
2006-01-11,2406130000
2006-01-12,2318350000
2006-01-13,2206510000
2006-01-17,2179970000
2006-01-18,2233200000
2006-01-19,2444020000
2006-01-20,2845810000
2006-01-23,2256070000
2006-01-24,2608720000
2006-01-25,2617060000
2006-01-26,2856780000
2006-01-27,2623620000
2006-01-30,2282730000
2006-01-31,2708310000
2006-02-01,2589410000
2006-02-02,2565300000
2006-02-03,2282210000
2006-02-06,2132360000
2006-02-07,2366370000
2006-02-08,2456860000
2006-02-09,2441920000
2006-02-10,2290050000
2006-02-13,1850080000
2006-02-14,2437940000
2006-02-15,2317590000
2006-02-16,2251490000
2006-02-17,2128260000
2006-02-21,2104320000
2006-02-22,2222380000
2006-02-23,2144210000
2006-02-24,1933010000
2006-02-27,1975320000
2006-02-28,2370860000
2006-03-01,2308320000
2006-03-02,2494590000
2006-03-03,2152950000
2006-03-06,2280190000
2006-03-07,2268050000
2006-03-08,2442870000
2006-03-09,2140110000
2006-03-10,2123450000
2006-03-13,2070330000
2006-03-14,2165270000
2006-03-15,2293000000
2006-03-16,2292180000
2006-03-17,2549620000
2006-03-20,1976830000
2006-03-21,2147370000
2006-03-22,2039810000
2006-03-23,1980940000
2006-03-24,2326070000
2006-03-27,2029700000
2006-03-28,2148580000
2006-03-29,2143540000
2006-03-30,2294560000
2006-03-31,2236710000
2006-04-03,2494080000
2006-04-04,2147660000
2006-04-05,2420020000
2006-04-06,2281680000
2006-04-07,2082470000
2006-04-10,1898320000
2006-04-11,2232880000
2006-04-12,1938100000
2006-04-13,1891940000
2006-04-17,1794650000
2006-04-18,2595440000
2006-04-19,2447310000
2006-04-20,2512920000
2006-04-21,2392630000
2006-04-24,2117330000
2006-04-25,2366380000
2006-04-26,2502690000
2006-04-27,2772010000
2006-04-28,2419920000
2006-05-01,2437040000
2006-05-02,2403470000
2006-05-03,2395230000
2006-05-04,2431450000
2006-05-05,2294760000
2006-05-08,2151300000
2006-05-09,2157290000
2006-05-10,2268550000
2006-05-11,2531520000
2006-05-12,2567970000
2006-05-15,2505660000
2006-05-16,2386210000
2006-05-17,2830200000
2006-05-18,2537490000
2006-05-19,2982300000
2006-05-22,2773010000
2006-05-23,2605250000
2006-05-24,2999030000
2006-05-25,2372730000
2006-05-26,1814020000
2006-05-30,2176190000
2006-05-31,2692160000
2006-06-01,2360160000
2006-06-02,2295540000
2006-06-05,2313470000
2006-06-06,2697650000
2006-06-07,2644170000
2006-06-08,3543790000
2006-06-09,2214000000
2006-06-12,2247010000
2006-06-13,3215770000
2006-06-14,2667990000
2006-06-15,2775480000
2006-06-16,2783390000
2006-06-19,2517200000
2006-06-20,2232950000
2006-06-21,2361230000
2006-06-22,2148180000
2006-06-23,2017270000
2006-06-26,1878580000
2006-06-27,2203130000
2006-06-28,2085490000
2006-06-29,2621250000
2006-06-30,3049560000
2006-07-03,1114470000
2006-07-05,2165070000
2006-07-06,2009160000
2006-07-07,1988150000
2006-07-10,1854590000
2006-07-11,2310850000
2006-07-12,2250450000
2006-07-13,2545760000
2006-07-14,2467120000
2006-07-17,2146410000
2006-07-18,2481750000
2006-07-19,2701980000
2006-07-20,2345580000
2006-07-21,2704090000
2006-07-24,2312720000
2006-07-25,2563930000
2006-07-26,2667710000
2006-07-27,2776710000
2006-07-28,2480420000
2006-07-31,2461300000
2006-08-01,2527690000
2006-08-02,2610750000
2006-08-03,2728440000
2006-08-04,2530970000
2006-08-07,2045660000
2006-08-08,2457840000
2006-08-09,2555180000
2006-08-10,2402190000
2006-08-11,2004540000
2006-08-14,2118020000
2006-08-15,2334100000
2006-08-16,2554570000
2006-08-17,2458340000
2006-08-18,2033910000
2006-08-21,1759240000
2006-08-22,1908740000
2006-08-23,1893670000
2006-08-24,1930320000
2006-08-25,1667580000
2006-08-28,1834920000
2006-08-29,2093720000
2006-08-30,2060690000
2006-08-31,1974540000
2006-09-01,1800520000
2006-09-05,2114480000
2006-09-06,2329870000
2006-09-07,2325850000
2006-09-08,2132890000
2006-09-11,2506430000
2006-09-12,2791580000
2006-09-13,2597220000
2006-09-14,2351220000
2006-09-15,3198030000
2006-09-18,2325080000
2006-09-19,2390850000
2006-09-20,2543070000
2006-09-21,2627440000
2006-09-22,2162880000
2006-09-25,2710240000
2006-09-26,2673350000
2006-09-27,2749190000
2006-09-28,2397820000
2006-09-29,2273430000
2006-10-02,2154480000
2006-10-03,2682690000
2006-10-04,3019880000
2006-10-05,2817240000
2006-10-06,2523000000
2006-10-09,1935170000
2006-10-10,2376140000
2006-10-11,2521000000
2006-10-12,2514350000
2006-10-13,2482920000
2006-10-16,2305920000
2006-10-17,2519620000
2006-10-18,2658840000
2006-10-19,2619830000
2006-10-20,2526410000
2006-10-23,2480430000
2006-10-24,2876890000
2006-10-25,2953540000
2006-10-26,2793350000
2006-10-27,2458450000
2006-10-30,2770440000
2006-10-31,2803030000
2006-11-01,2821160000
2006-11-02,2646180000
2006-11-03,2419730000
2006-11-06,2533550000
2006-11-07,2636390000
2006-11-08,2814820000
2006-11-09,3012050000
2006-11-10,2290200000
2006-11-13,2386340000
2006-11-14,3027480000
2006-11-15,2831130000
2006-11-16,2835730000
2006-11-17,2726100000
2006-11-20,2546710000
2006-11-21,2597940000
2006-11-22,2237710000
2006-11-24,832550000
2006-11-27,2711210000
2006-11-28,2639750000
2006-11-29,2790970000
2006-11-30,4006230000
2006-12-01,2800980000
2006-12-04,2766320000
2006-12-05,2755700000
2006-12-06,2725280000
2006-12-07,2743150000
2006-12-08,2440460000
2006-12-11,2289900000
2006-12-12,2738170000
2006-12-13,2552260000
2006-12-14,2729700000
2006-12-15,3229580000
2006-12-18,2568140000
2006-12-19,2717060000
2006-12-20,2387630000
2006-12-21,2322410000
2006-12-22,1647590000
2006-12-26,1310310000
2006-12-27,1667370000
2006-12-28,1508570000
2006-12-29,1678200000
2007-01-03,3429160000
2007-01-04,3004460000
2007-01-05,2919400000
2007-01-08,2763340000
2007-01-09,3038380000
2007-01-10,2764660000
2007-01-11,2857870000
2007-01-12,2686480000
2007-01-16,2599530000
2007-01-17,2690270000
2007-01-18,2822430000
2007-01-19,2777480000
2007-01-22,2540120000
2007-01-23,2975070000
2007-01-24,2783180000
2007-01-25,2994330000
2007-01-26,2626620000
2007-01-29,2730480000
2007-01-30,2706250000
2007-01-31,2976690000
2007-02-01,2914890000
2007-02-02,2569450000
2007-02-05,2439430000
2007-02-06,2608710000
2007-02-07,2618820000
2007-02-08,2816180000
2007-02-09,2951810000
2007-02-12,2395680000
2007-02-13,2652150000
2007-02-14,2699290000
2007-02-15,2490920000
2007-02-16,2399450000
2007-02-20,2337860000
2007-02-21,2606980000
2007-02-22,1950770000
2007-02-23,2579950000
2007-02-26,2822170000
2007-02-27,4065230000
2007-02-28,3925250000
2007-03-01,3874910000
2007-03-02,3312260000
2007-03-05,3480520000
2007-03-06,3358160000
2007-03-07,3141350000
2007-03-08,3014850000
2007-03-09,2623050000
2007-03-12,2664000000
2007-03-13,3485570000
2007-03-14,3758350000
2007-03-15,2821900000
2007-03-16,3393640000
2007-03-19,2777180000
2007-03-20,2795940000
2007-03-21,3184770000
2007-03-22,3129970000
2007-03-23,2619020000
2007-03-26,2754660000
2007-03-27,2673040000
2007-03-28,3000440000
2007-03-29,2854710000
2007-03-30,2903960000
2007-04-02,2875880000
2007-04-03,2921760000
2007-04-04,2616320000
2007-04-05,2357230000
2007-04-09,2349410000
2007-04-10,2510110000
2007-04-11,2950190000
2007-04-12,2770570000
2007-04-13,2690020000
2007-04-16,2870140000
2007-04-17,2920570000
2007-04-18,2971330000
2007-04-19,2913610000
2007-04-20,3329940000
2007-04-23,2575020000
2007-04-24,3119750000
2007-04-25,3252590000
2007-04-26,3211800000
2007-04-27,2732810000
2007-04-30,3093420000
2007-05-01,3400350000
2007-05-02,3189800000
2007-05-03,3007970000
2007-05-04,2761930000
2007-05-07,2545090000
2007-05-08,2795720000
2007-05-09,2935550000
2007-05-10,3031240000
2007-05-11,2720780000
2007-05-14,2776130000
2007-05-15,3071020000
2007-05-16,2915350000
2007-05-17,2868640000
2007-05-18,2959050000
2007-05-21,3465360000
2007-05-22,2860500000
2007-05-23,3084260000
2007-05-24,3365530000
2007-05-25,2316250000
2007-05-29,2571790000
2007-05-30,2980210000
2007-05-31,3335530000
2007-06-01,2927020000
2007-06-04,2738930000
2007-06-05,2939450000
2007-06-06,2964190000
2007-06-07,3538470000
2007-06-08,2993460000
2007-06-11,2525280000
2007-06-12,3056200000
2007-06-13,3077930000
2007-06-14,2813630000
2007-06-15,3406030000
2007-06-18,2480240000
2007-06-19,2873590000
2007-06-20,3286900000
2007-06-21,3161110000
2007-06-22,4284320000
2007-06-25,3287250000
2007-06-26,3398530000
2007-06-27,3398150000
2007-06-28,3006710000
2007-06-29,3165410000
2007-07-02,2648990000
2007-07-03,1560790000
2007-07-05,2622950000
2007-07-06,2441520000
2007-07-09,2715330000
2007-07-10,3244280000
2007-07-11,3082920000
2007-07-12,3489600000
2007-07-13,2801120000
2007-07-16,2704110000
2007-07-17,3007140000
2007-07-18,3609220000
2007-07-19,3251450000
2007-07-20,3745780000
2007-07-23,3102700000
2007-07-24,4115830000
2007-07-25,4283200000
2007-07-26,4472550000
2007-07-27,4784650000
2007-07-30,4128780000
2007-07-31,4524520000
2007-08-01,5256780000
2007-08-02,4368850000
2007-08-03,4272110000
2007-08-06,5067200000
2007-08-07,4909390000
2007-08-08,5499560000
2007-08-09,5889600000
2007-08-10,5345780000
2007-08-13,3696280000
2007-08-14,3814630000
2007-08-15,4290930000
2007-08-16,6509300000
2007-08-17,3570040000
2007-08-20,3321340000
2007-08-21,3012150000
2007-08-22,3309120000
2007-08-23,3084390000
2007-08-24,2541400000
2007-08-27,2406180000
2007-08-28,3078090000
2007-08-29,2824070000
2007-08-30,2582960000
2007-08-31,2731610000
2007-09-04,2766600000
2007-09-05,2991600000
2007-09-06,2459590000
2007-09-07,3191080000
2007-09-10,2835720000
2007-09-11,3015330000
2007-09-12,2885720000
2007-09-13,2877080000
2007-09-14,2641740000
2007-09-17,2598390000
2007-09-18,3708940000
2007-09-19,3846750000
2007-09-20,2957700000
2007-09-21,3679460000
2007-09-24,3131310000
2007-09-25,3187770000
2007-09-26,3237390000
2007-09-27,2872180000
2007-09-28,2925350000
2007-10-01,3281990000
2007-10-02,3101910000
2007-10-03,3065320000
2007-10-04,2690430000
2007-10-05,2919030000
2007-10-08,2040650000
2007-10-09,2932040000
2007-10-10,3044760000
2007-10-11,3911260000
2007-10-12,2788690000
2007-10-15,3139290000
2007-10-16,3234560000
2007-10-17,3638070000
2007-10-18,3203210000
2007-10-19,4160970000
2007-10-22,3471830000
2007-10-23,3309120000
2007-10-24,4003300000
2007-10-25,4183960000
2007-10-26,3612120000
2007-10-29,3124480000
2007-10-30,3212520000
2007-10-31,3953070000
2007-11-01,4241470000
2007-11-02,4285990000
2007-11-05,3819330000
2007-11-06,3879160000
2007-11-07,4353160000
2007-11-08,5439720000
2007-11-09,4587050000
2007-11-12,4192520000
2007-11-13,4141310000
2007-11-14,4031470000
2007-11-15,3941010000
2007-11-16,4168870000
2007-11-19,4119650000
2007-11-20,4875150000
2007-11-21,4076230000
2007-11-23,1612720000
2007-11-26,3706470000
2007-11-27,4320720000
2007-11-28,4508020000
2007-11-29,3524730000
2007-11-30,4422200000
2007-12-03,3323250000
2007-12-04,3343620000
2007-12-05,3663660000
2007-12-06,3568570000
2007-12-07,3177710000
2007-12-10,2911760000
2007-12-11,4080180000
2007-12-12,4482120000
2007-12-13,3635170000
2007-12-14,3401050000
2007-12-17,3569030000
2007-12-18,3723690000
2007-12-19,3401300000
2007-12-20,3526890000
2007-12-21,4508590000
2007-12-24,1267420000
2007-12-26,2010500000
2007-12-27,2365770000
2007-12-28,2420510000
2007-12-31,2440880000
2008-01-02,3452650000
2008-01-03,3429500000
2008-01-04,4166000000
2008-01-07,4221260000
2008-01-08,4705390000
2008-01-09,5351030000
2008-01-10,5170490000
2008-01-11,4495840000
2008-01-14,3682090000
2008-01-15,4601640000
2008-01-16,5440620000
2008-01-17,5303130000
2008-01-18,6004840000
2008-01-22,6544690000
2008-01-23,3241680000
2008-01-24,5735300000
2008-01-25,4882250000
2008-01-28,4100930000
2008-01-29,4232960000
2008-01-30,4742760000
2008-01-31,4970290000
2008-02-01,4650770000
2008-02-04,3495780000
2008-02-05,4315740000
2008-02-06,4008120000
2008-02-07,4589160000
2008-02-08,3768490000
2008-02-11,3593140000
2008-02-12,4044640000
2008-02-13,3856420000
2008-02-14,3644760000
2008-02-15,3583300000
2008-02-19,3613550000
2008-02-20,3870520000
2008-02-21,3696660000
2008-02-22,3572660000
2008-02-25,3866350000
2008-02-26,4096060000
2008-02-27,3904700000
2008-02-28,3938580000
2008-02-29,4426730000
2008-03-03,4117570000
2008-03-04,4757180000
2008-03-05,4277710000
2008-03-06,4323460000
2008-03-07,4565410000
2008-03-10,4261240000
2008-03-11,5109080000
2008-03-12,4414280000
2008-03-13,5073360000
2008-03-14,5153780000
2008-03-17,5683010000
2008-03-18,5335630000
2008-03-19,5358550000
2008-03-20,6145220000
2008-03-24,4499000000
2008-03-25,4145120000
2008-03-26,4055670000
2008-03-27,4037930000
2008-03-28,3686980000
2008-03-31,4188990000
2008-04-01,4745120000
2008-04-02,4320440000
2008-04-03,3920100000
2008-04-04,3703100000
2008-04-07,3747780000
2008-04-08,3602500000
2008-04-09,3556670000
2008-04-10,3686150000
2008-04-11,3723790000
2008-04-14,3565020000
2008-04-15,3581230000
2008-04-16,4260370000
2008-04-17,3713880000
2008-04-18,4222380000
2008-04-21,3420570000
2008-04-22,3821900000
2008-04-23,4103610000
2008-04-24,4461660000
2008-04-25,3891150000
2008-04-28,3607000000
2008-04-29,3815320000
2008-04-30,4508890000
2008-05-01,4448780000
2008-05-02,3953030000
2008-05-05,3410090000
2008-05-06,3924100000
2008-05-07,4075860000
2008-05-08,3827550000
2008-05-09,3518620000
2008-05-12,3370630000
2008-05-13,4018590000
2008-05-14,3979370000
2008-05-15,3836480000
2008-05-16,3842590000
2008-05-19,3683970000
2008-05-20,3854320000
2008-05-21,4517990000
2008-05-22,3955960000
2008-05-23,3516380000
2008-05-27,3588860000
2008-05-28,3927240000
2008-05-29,3894440000
2008-05-30,3845630000
2008-06-02,3714320000
2008-06-03,4396380000
2008-06-04,4338640000
2008-06-05,4350790000
2008-06-06,4771660000
2008-06-09,4404570000
2008-06-10,4635070000
2008-06-11,4779980000
2008-06-12,4734240000
2008-06-13,4080420000
2008-06-16,3706940000
2008-06-17,3801960000
2008-06-18,4573570000
2008-06-19,4811670000
2008-06-20,5324900000
2008-06-23,4186370000
2008-06-24,4705050000
2008-06-25,4825640000
2008-06-26,5231280000
2008-06-27,6208260000
2008-06-30,5032330000
2008-07-01,5846290000
2008-07-02,5276090000
2008-07-03,3247590000
2008-07-07,5265420000
2008-07-08,6034110000
2008-07-09,5181000000
2008-07-10,5840430000
2008-07-11,6742200000
2008-07-14,5434860000
2008-07-15,7363640000
2008-07-16,6738630000
2008-07-17,7365210000
2008-07-18,5653280000
2008-07-21,4630640000
2008-07-22,6180230000
2008-07-23,6705830000
2008-07-24,6127980000
2008-07-25,4672560000
2008-07-28,4282960000
2008-07-29,5414240000
2008-07-30,5631330000
2008-07-31,5346050000
2008-08-01,4684870000
2008-08-04,4562280000
2008-08-05,1219310000
2008-08-06,4873420000
2008-08-07,5319380000
2008-08-08,4966810000
2008-08-11,5067310000
2008-08-12,4711290000
2008-08-13,4787600000
2008-08-14,4064000000
2008-08-15,4041820000
2008-08-18,3829290000
2008-08-19,4159760000
2008-08-20,4555030000
2008-08-21,4032590000
2008-08-22,3741070000
2008-08-25,3420600000
2008-08-26,3587570000
2008-08-27,3499610000
2008-08-28,3854280000
2008-08-29,3288120000
2008-09-02,4783560000
2008-09-03,5056980000
2008-09-04,5212500000
2008-09-05,5017080000
2008-09-08,7351340000
2008-09-09,7380630000
2008-09-10,6543440000
2008-09-11,6869250000
2008-09-12,6273260000
2008-09-15,8279510000
2008-09-16,9459830000
2008-09-17,9431870000
2008-09-18,10082690000
2008-09-19,9387170000
2008-09-22,5368130000
2008-09-23,5185730000
2008-09-24,4820360000
2008-09-25,5877640000
2008-09-26,5383610000
2008-09-29,7305060000
2008-09-30,4937680000
2008-10-01,5782130000
2008-10-02,6285640000
2008-10-03,6716120000
2008-10-06,7956020000
2008-10-07,7069210000
2008-10-08,8716330000
2008-10-09,6819000000
2008-10-10,11456230000
2008-10-13,7263370000
2008-10-14,8161990000
2008-10-15,6542330000
2008-10-16,7984500000
2008-10-17,6581780000
2008-10-20,5175640000
2008-10-21,5121830000
2008-10-22,6147980000
2008-10-23,7189900000
2008-10-24,6550050000
2008-10-27,5558050000
2008-10-28,7096950000
2008-10-29,7077800000
2008-10-30,6175830000
2008-10-31,6394350000
2008-11-03,4492280000
2008-11-04,5531290000
2008-11-05,5426640000
2008-11-06,6102230000
2008-11-07,4931640000
2008-11-10,4572000000
2008-11-11,4998340000
2008-11-12,5764180000
2008-11-13,7849120000
2008-11-14,5881030000
2008-11-17,4927490000
2008-11-18,6679470000
2008-11-19,6548600000
2008-11-20,9093740000
2008-11-21,9495900000
2008-11-24,7879440000
2008-11-25,6952700000
2008-11-26,5793260000
2008-11-28,2740860000
2008-12-01,6052010000
2008-12-02,6170100000
2008-12-03,6221880000
2008-12-04,5860390000
2008-12-05,6165370000
2008-12-08,6553600000
2008-12-09,5693110000
2008-12-10,5942130000
2008-12-11,5513840000
2008-12-12,5959590000
2008-12-15,4982390000
2008-12-16,6009780000
2008-12-17,5907380000
2008-12-18,5675000000
2008-12-19,6705310000
2008-12-22,4869850000
2008-12-23,4051970000
2008-12-24,1546550000
2008-12-26,1880050000
2008-12-29,3323430000
2008-12-30,3627800000
2008-12-31,4172940000
2009-01-02,4048270000
2009-01-05,5413910000
2009-01-06,5392620000
2009-01-07,4704940000
2009-01-08,4991550000
2009-01-09,4716500000
2009-01-12,4725050000
2009-01-13,5567460000
2009-01-14,5407880000
2009-01-15,7807350000
2009-01-16,6786040000
2009-01-20,6375230000
2009-01-21,6467830000
2009-01-22,5843830000
2009-01-23,5832160000
2009-01-26,6039940000
2009-01-27,5353260000
2009-01-28,6199180000
2009-01-29,5067060000
2009-01-30,5350580000
2009-02-02,5673270000
2009-02-03,5886310000
2009-02-04,6420450000
2009-02-05,6624030000
2009-02-06,6484100000
2009-02-09,5574370000
2009-02-10,6770170000
2009-02-11,5926460000
2009-02-12,6476460000
2009-02-13,5296650000
2009-02-17,5907820000
2009-02-18,5740710000
2009-02-19,5746940000
2009-02-20,8210590000
2009-02-23,6509300000
2009-02-24,7234490000
2009-02-25,7483640000
2009-02-26,7599970000
2009-02-27,8926480000
2009-03-02,7868290000
2009-03-03,7583230000
2009-03-04,7673620000
2009-03-05,7507250000
2009-03-06,7331830000
2009-03-09,7277320000
2009-03-10,8618330000
2009-03-11,7287810000
2009-03-12,7326630000
2009-03-13,6787090000
2009-03-16,7883540000
2009-03-17,6156800000
2009-03-18,9098450000
2009-03-19,9033870000
2009-03-20,7643720000
2009-03-23,7715770000
2009-03-24,6767980000
2009-03-25,7687180000
2009-03-26,6992960000
2009-03-27,5600210000
2009-03-30,5912660000
2009-03-31,6089100000
2009-04-01,6034140000
2009-04-02,7542810000
2009-04-03,5855640000
2009-04-06,6210000000
2009-04-07,5155580000
2009-04-08,5938460000
